"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"396","9.9611701489315319E-1","2.7553340677193114E-20","3.5346428757800550E-3","-2.8945965943136760E-16","5.7866364842071461E-3","-9.2915634883252783E-16","3.0000708736060702E+0","2.9502221264663633E+0","6.4581454546566441E-1","1.0339676006320300E+2","1.901109735892602E-7"
"395","9.9612961752023632E-1","2.7553355387306255E-20","3.5657104688889135E-3","3.6817285617735055E-16","5.8038157505640089E-3","-1.6059995635682637E-15","3.0000699966944699E+0","2.9462493798784397E+0","6.4494489653011022E-1","9.9210590243034204E+1","1.901109735892602E-7"
"394","9.9614200475004544E-1","2.7553348609339432E-20","3.5957341964186207E-3","3.0322575176152401E-16","5.8200953652787863E-3","-5.6248185616644295E-16","3.0000691470122498E+0","2.9422751238624523E+0","6.4407491717516463E-1","9.5267358570497606E+1","1.901109735892602E-7"
"393","9.9615418558463487E-1","2.7553352001445242E-20","3.6247707280431477E-3","4.8864662612027358E-16","5.8355294321965406E-3","-4.8012373438628408E-16","3.0000683232544101E+0","2.9382994851159228E+0","6.4320463513538451E-1","9.1548338846173294E+1","1.901109735892602E-7"
"392","9.9616616858676565E-1","2.7553347920468145E-20","3.6528723607500099E-3","5.5997797411914337E-17","5.8501675851021636E-3","-4.5850242281496515E-16","3.0000675242030899E+0","2.9343225768954082E+0","6.4233407520304941E-1","8.8036584926880394E+1","1.901109735892602E-7"
"391","9.9617796190040342E-1","2.7553348799705179E-20","3.6800874499878667E-3","9.6371466253623197E-17","5.8640554405379420E-3","-7.2691294602561391E-17","3.0000667487203598E+0","2.9303445007236135E+0","6.4146325960185513E-1","8.4716731693865597E+1","1.901109735892602E-7"
"390","9.9618957327121160E-1","2.7553346211174504E-20","3.7064607896986480E-3","1.5366383276673982E-16","5.8772349969317579E-3","-8.7786111789011758E-16","3.0000659957417102E+0","2.9263653478465170E+0","6.4059220830588426E-1","8.1574821347926402E+1","1.901109735892602E-7"
"389","9.9620101006672701E-1","2.7553343766042411E-20","3.7320339482412230E-3","4.5019554944011555E-17","5.8897449872782814E-3","-2.9425200145418859E-16","3.0000652642701500E+0","2.9223852004816777E+0","6.3972093931286478E-1","7.8598151456705097E+1","1.901109735892602E-7"
"388","9.9621227929602463E-1","2.7553339361557213E-20","3.7568455661462969E-3","-6.8971141776210856E-18","5.9016211914681418E-3","3.4204358681251726E-16","3.0000645533708798E+0","2.9184041328914079E+0","6.3884946887909189E-1","7.5775141726973601E+1","1.901109735892602E-7"
"387","9.9622338762871099E-1","2.7553339901133221E-20","3.7809316207236630E-3","-2.8253732651050429E-16","5.9128967135359117E-3","2.6608661053902961E-16","3.0000638621664399E+0","2.9144222123084864E+0","6.3797781172206969E-1","7.3095216930866997E+1","1.901109735892602E-7"
"386","9.9623434141316825E-1","2.7553345176404406E-20","3.8043256618056393E-3","5.4148419846485884E-17","5.9236022283074598E-3","-5.0235221282525994E-16","3.0000631898322601E+0","2.9104394997372554E+0","6.3710598119587436E-1","7.0548703793261097E+1","1.901109735892602E-7"
"385","9.9624514669398645E-1","2.7553343904140321E-20","3.8270590222895498E-3","1.9319173596651630E-16","5.9337662012722689E-3","-5.8682975530491777E-16","3.0000625355927100E+0","2.9064560506490178E+0","6.3623398944337972E-1","6.8126739997910903E+1","1.901109735892602E-7"
"384","9.9625580922855550E-1","2.7553347007537238E-20","3.8491610066031124E-3","-8.9069522009846969E-17","5.9434150850151647E-3","-1.0510356181056158E-15","3.0000618987174001E+0","2.9024719155874870E+0","6.3536184752879177E-1","6.5821193706519907E+1","1.901109735892602E-7"
"383","9.9626633450281465E-1","2.7553349067877815E-20","3.8706590597850725E-3","-3.8497105035806735E-16","5.9525734950631338E-3","-3.9940275187917913E-16","3.0000612785178902E+0","2.8984871406974229E+0","6.3448956555336911E-1","6.3624592235767601E+1","1.901109735892602E-7"
"382","9.9627672774616460E-1","2.7553349085203776E-20","3.8915789195093581E-3","6.1612470322899877E-17","5.9612643675881457E-3","-7.5173671944337941E-16","3.0000606743446099E+0","2.8945017681874736E+0","6.3361715275674113E-1","6.1530058727145601E+1","1.901109735892602E-7"
