"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"688","1.0165033185199612E+0","4.8811840290564157E-27","1.7799055303211683E-1","-3.5523930331431158E-13","-9.0914434676355363E-2","5.3505415619633812E-12","3.0523503809581598E+0","1.4379866323522184E+0","6.3740969237106606E+0","1.1583053031843600E+0","1.215058560962404E-2"
"687","1.0166682305261276E+0","-4.3467215213054471E-27","1.7812309597900408E-1","-3.8895752577370930E-13","-9.1292812070577156E-2","5.7611326774012052E-12","3.0521638470981900E+0","1.4401925466903320E+0","6.3838749783046307E+0","1.1635621680992700E+0","1.215058560962404E-2"
"686","1.1371441597759140E+0","3.0401338617712085E-27","1.6751434866323764E-1","4.7229696269094966E-15","-2.2431820890821072E-1","4.7175381340305026E-15","3.0521570689342301E+0","3.0815535836132195E+0","1.3659460231162615E+1","5.4948511954234903E+1","1.215058560962404E-2"
"685","1.0168333052086076E+0","4.2017791151787748E-27","1.7825509177201881E-1","-2.1503717025323925E-13","-9.1670959417624057E-2","3.2246098909469394E-12","3.0519779381934300E+0","1.4423987362768749E+0","6.3936542529795988E+0","1.1688028730394000E+0","1.215058560962404E-2"
"684","1.1369842439274436E+0","2.4486207109097478E-27","1.6773758461592672E-1","4.1935762479173162E-15","-2.2436040946170996E-1","-4.5209590114403008E-15","3.0519299079681699E+0","3.0800303869394452E+0","1.3652708427624198E+1","5.4485432917917898E+1","1.215058560962404E-2"
"683","1.0169985405389783E+0","-3.1293261691676470E-27","1.7838654462442385E-1","-7.8203442932597707E-14","-9.2048871903984322E-2","8.9563724665217876E-13","3.0517926492367500E+0","1.4446052379179519E+0","6.4034349108842878E+0","1.1740273563075001E+0","1.215058560962404E-2"
"682","1.1368240866331332E+0","-3.8212647101226819E-27","1.6796029248769667E-1","4.2097800132802812E-15","-2.2440189590898041E-1","-4.5229977410054718E-15","3.0517031223659599E+0","3.0785014791317789E+0","1.3645931308606380E+1","5.4025353788866703E+1","1.215058560962404E-2"
"681","1.0171639345111427E+0","5.6943544312955964E-27","1.7851745869639174E-1","-3.5970613142428053E-13","-9.2426544776307171E-2","5.3439422163574308E-12","3.0516079753111298E+0","1.4468120878424120E+0","6.4132171126086392E+0","1.1792355536023200E+0","1.215058560962404E-2"
"680","1.1366636889150346E+0","-3.3618767090150021E-28","1.6818246914360341E-1","4.0643560455241992E-15","-2.2444266645396146E-1","-6.0641184862180713E-16","3.0514767165676999E+0","3.0769668475524732E+0","1.3639128818090398E+1","5.3568264458465798E+1","1.215058560962404E-2"
"679","1.0173294851412364E+0","-4.6928358564374945E-27","1.7864783809541795E-1","-3.0484147521361837E-13","-9.2803973337911808E-2","4.6065066636690130E-12","3.0514239115889898E+0","1.4490193217077691E+0","6.4230010162100717E+0","1.1844273985134901E+0","1.215058560962404E-2"
"678","1.1365030518036561E+0","-1.1322492971653667E-27","1.6840411144373618E-1","3.4168972032553226E-15","-2.2448271930776442E-1","-4.3807245528083510E-15","3.0512506950201299E+0","3.0754264797340385E+0","1.3632300900812194E+1","5.3114154759967597E+1","1.215058560962404E-2"
"677","1.0174951904669771E+0","7.6190488194011349E-27","1.7877768687660633E-1","-7.2084248135584035E-14","-9.3181152952001536E-2","1.2449779375071040E-12","3.0512404533303799E+0","1.4512269746018782E+0","6.4327867772208993E+0","1.1896028222326001E+0","1.215058560962404E-2"
"676","1.0176610485473665E+0","-7.0163278395989342E-27","1.7890700904314388E-1","-3.6971117109679310E-13","-9.3558079040078512E-2","5.5407989814165767E-12","3.0510575958818600E+0","1.4534350810484749E+0","6.4425745486728863E+0","1.1947617533069399E+0","1.215058560962404E-2"
"675","1.1363421763379604E+0","6.0085600554055332E-28","1.6862521624352339E-1","2.9794999783206055E-15","-2.2452205268887362E-1","-4.7799179469094672E-15","3.0510250621763100E+0","3.0738803633826013E+0","1.3625447502277277E+1","5.2663014469267097E+1","1.215058560962404E-2"
"674","1.0178270574627255E+0","6.8285975775285453E-27","1.7903580854685885E-1","-3.0189270062767214E-13","-9.3934747077025510E-2","4.5876692854850765E-12","3.0508753346760500E+0","1.4556436750150945E+0","6.4523644811323617E+0","1.1999041181801500E+0","1.215058560962404E-2"
"673","1.1361810635653613E+0","-1.6835242404585190E-27","1.6884578039405079E-1","3.5939037235925211E-15","-2.2456066482331286E-1","-3.5375076005651879E-15","3.0507998224953399E+0","3.0723284863812825E+0","1.3618568568775718E+1","5.2214833305529503E+1","1.215058560962404E-2"
"672","1.0179932153139319E+0","-2.4506028539343869E-27","1.7916408928841274E-1","-2.1676725334460153E-13","-9.4311152595753123E-2","3.2840555826206404E-12","3.0506936652296601E+0","1.4578527899132276E+0","6.4621567227008940E+0","1.2050298406147899E+0","1.215058560962404E-2"
"671","1.1360197145417090E+0","1.3959930951531478E-27","1.6906580074239158E-1","2.9389932871548953E-15","-2.2459855394479306E-1","-4.4666584227423181E-15","3.0505749804420299E+0","3.0707708367936437E+0","1.3611664047397415E+1","5.1769600932103700E+1","1.215058560962404E-2"
"670","1.0181595202223710E+0","-9.9303234974414840E-30","1.7929185511788301E-1","-1.2761067375341952E-13","-9.4687291183401759E-2","1.6665146494774240E-12","3.0505125831427198E+0","1.4600624586059288E+0","6.4719514190490290E+0","1.2101388422868400E+0","1.215058560962404E-2"
"669","1.1358581303312851E+0","-3.3115690716404877E-27","1.6928527413191932E-1","4.9893509367396248E-15","-2.2463571829494958E-1","4.1955238267535188E-15","3.0503505404865598E+0","3.0692074028670158E+0","1.3604733886046859E+1","5.1327306957158797E+1","1.215058560962404E-2"
"668","1.0183259703295238E+0","-6.3075394564264441E-27","1.7941910983520834E-1","-2.2237839380391476E-13","-9.5063158481623597E-2","3.2114092345616548E-12","3.0503320840973198E+0","1.4622727134122482E+0","6.4817487134359260E+0","1.2152310423024999E+0","1.215058560962404E-2"
"667","1.0184925637968751E+0","6.7149511237380524E-27","1.7954585719053226E-1","4.7522072695113901E-14","-9.5438750183930235E-2","-8.5713891966532432E-13","3.0501521638568900E+0","1.4644835861122787E+0","6.4915487467317350E+0","1.2203063572688200E+0","1.215058560962404E-2"
"666","1.1356963120068013E+0","-5.0179165810161541E-28","1.6950419740264777E-1","3.9600276841105438E-15","-2.2467215612349553E-1","-2.9863355243603675E-15","3.0501265071042201E+0","3.0676381730359270E+0","1.3597778033458315E+1","5.0887940934511803E+1","1.215058560962404E-2"
"665","1.0186592988052636E+0","-2.1505075615805342E-27","1.7967210088475610E-1","8.7422243833437732E-14","-9.5814062038783648E-2","-1.3141536561558831E-12","3.0499728182642500E+0","1.4666951079511723E+0","6.5013516574353991E+0","1.2253647015793800E+0","1.215058560962404E-2"
"664","1.1355342606493670E+0","9.1867230894344768E-28","1.6972256739156713E-1","4.3366816978349600E-15","-2.2470786568841755E-1","-4.8349539453034845E-15","3.0499028847749901E+0","3.0660631359255115E+0","1.3590796439210942E+1","5.0451492364355403E+1","1.215058560962404E-2"
"663","1.0188261735549626E+0","1.4238779968536365E-27","1.7979784456982842E-1","5.9645588776821464E-14","-9.6189089845126544E-2","-5.4934252358282151E-13","3.0497940432413899E+0","1.4689073096445771E+0","6.5111575816987504E+0","1.2304059871799300E+0","1.215058560962404E-2"
"662","1.1353719773484969E+0","2.0076471519275863E-28","1.6994038093297853E-1","3.2136083544381583E-15","-2.2474284525617841E-1","-3.2842823644310050E-15","3.0496796779832702E+0","3.0644822803549272E+0","1.3583789053743937E+1","5.0017950694045297E+1","1.215058560962404E-2"
"661","1.0189931862651747E+0","-2.8484159617509659E-27","1.7992309184940250E-1","-3.2157738499997103E-13","-9.6563829453941624E-2","4.8653178690949492E-12","3.0496158347877098E+0","1.4711202213843557E+0","6.5209666533518664E+0","1.2354301233448799E+0","1.215058560962404E-2"
"660","1.1352094632020679E+0","3.8823593968562741E-28","1.7015763485887089E-1","2.1635790940166507E-15","-2.2477709310185398E-1","-3.1053339133300292E-15","3.0494568912175302E+0","3.0628955953407786E+0","1.3576755828371711E+1","4.9587305318841999E+1","1.215058560962404E-2"
"659","1.0191603351740210E+0","8.4303764677954016E-27","1.8004784627915169E-1","-2.1124502576237203E-13","-9.6938276764680420E-2","3.2709432311942027E-12","3.0494381889796700E+0","1.4733338728438572E+0","6.5307790039264306E+0","1.2404370175349699E+0","1.215058560962404E-2"
"658","1.0193276185379265E+0","5.2561768892584476E-27","1.8017211136717085E-1","-3.2632727839703764E-14","-9.7312427729174936E-2","6.7236059227140124E-13","3.0492611019688001E+0","1.4755482931802313E+0","6.5405947626659922E+0","1.2454265742959101E+0","1.215058560962404E-2"
"657","1.1350467193163356E+0","2.3022617712719165E-27","1.7037432599922461E-1","2.6724860096493940E-15","-2.2481060750941151E-1","-4.4701954443274085E-15","3.0492345289699401E+0","3.0613030701004811E+0","1.3569696715298797E+1","4.9159545582666603E+1","1.215058560962404E-2"
"656","1.0194950346315226E+0","3.4209708781485795E-27","1.8029589057453502E-1","-2.2337225578411069E-13","-9.7686278348609420E-2","3.6100546516460557E-12","3.0490845699810101E+0","1.4777635110415546E+0","6.5504140565575586E+0","1.2503986958322200E+0","1.215058560962404E-2"
"655","1.1348837468058883E+0","-9.6894588745060173E-29","1.7059045118240915E-1","3.3152698648685418E-15","-2.2484338677183963E-1","-4.0248040981534165E-15","3.0490125957359999E+0","3.0597046940557475E+0","1.3562611667635313E+1","4.8734660778922503E+1","1.215058560962404E-2"
"654","1.0196625817475922E+0","3.4173862952063685E-27","1.8041918731575562E-1","-1.8760072461303471E-13","-9.8059824670690757E-2","3.0285607115934284E-12","3.0489085893159800E+0","1.4799795545729917E+0","6.5602370103589003E+0","1.2553532821850899E+0","1.215058560962404E-2"
"653","1.1347205467936403E+0","5.4586927923643268E-28","1.7080600723552816E-1","3.6863460333913552E-15","-2.2487542919135489E-1","-1.5555492721049932E-15","3.0487910960142499E+0","3.0581004568359700E+0","1.3555500639411941E+1","4.8312640151225800E+1","1.215058560962404E-2"
"652","1.0198302581965100E+0","-1.3070701049853076E-27","1.8054200495908329E-1","-2.7914963626678707E-13","-9.8433062793150825E-2","4.2603498227409350E-12","3.0487331563454401E+0","1.4821964514185084E+0","6.5700637466061460E+0","1.2602902307009900E+0","1.215058560962404E-2"
