"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"846","1.0228258555587757E+0","-6.4418227544525844E-22","4.5342710176993102E-3","9.9125639903235651E-16","-1.9631632399894048E-2","-4.1880536348051766E-17","3.0032077174163998E+0","3.1187424635477305E+0","1.7529333041579540E+0","7.2996379679784900E+2","2.528017528540000E-5"
"845","1.0228175248091651E+0","-6.4429822496881440E-22","4.6782870296246479E-3","3.1468175846132079E-16","-1.9713600225794714E-2","-1.5171581446579522E-17","3.0032002463350098E+0","3.1183813899292536E+0","1.7527303576247022E+0","7.2406178249745903E+2","2.528017528540000E-5"
"844","1.0228088792057102E+0","-6.4435844458109344E-22","4.8217836085893643E-3","-2.7111980886711408E-16","-1.9797035439851531E-2","-4.7847810737419067E-16","3.0031925884844402E+0","3.1180093042570443E+0","1.7525212216109278E+0","7.1805034078932897E+2","2.528017528540000E-5"
"843","1.0227999162375203E+0","-6.4430860248765691E-22","4.9647650574016957E-3","-1.3629896364334571E-15","-1.9881865193439038E-2","-1.5924993455014440E-15","3.0031847474382398E+0","3.1176262174310869E+0","1.7523059022431207E+0","7.1193488921730398E+2","2.528017528540000E-5"
"842","1.0227906334713535E+0","-6.4441563117450418E-22","5.1072361245104655E-3","-3.3484180248284445E-16","-1.9968018496197934E-2","-9.2315541724597992E-16","3.0031767266987202E+0","3.1172321345742393E+0","1.7520844024006554E+0","7.0572075889051700E+2","2.528017528540000E-5"
"841","1.0227810285557406E+0","-6.4446201589214688E-22","5.2492019281537529E-3","-1.4020191038088650E-15","-2.0055426233968481E-2","-1.1602287967752642E-15","3.0031685296971999E+0","3.1168270550580894E+0","1.7518567217303240E+0","6.9941318904207105E+2","2.528017528540000E-5"
"840","1.0227710992247050E+0","-6.4451075740358638E-22","5.3906678856869561E-3","1.5380268292405376E-15","-2.0144021174245370E-2","1.1591671449486065E-15","3.0031601597948501E+0","3.1164109725488971E+0","1.7516228566721583E+0","6.9301733034052097E+2","2.528017528540000E-5"
"839","1.0227608433011461E+0","-6.4452457657999168E-22","5.5316396479324192E-3","-2.9780264740190134E-16","-2.0233737961005655E-2","-3.5535086010299880E-16","3.0031516202840201E+0","3.1159838750694817E+0","1.7513828004942149E+0","6.8653823869759003E+2","2.528017528540000E-5"
"838","1.0227502586999000E+0","-6.4459843584382891E-22","5.6721230385232760E-3","-2.2374464637228499E-17","-2.0324513100153319E-2","-1.0132137627409342E-15","3.0031429143899002E+0","3.1155457450765822E+0","1.7511365433360555E+0","6.7998087441415498E+2","2.528017528540000E-5"
"837","1.0227393434305549E+0","-6.4467326224262902E-22","5.8121239979407116E-3","-1.7383905923604250E-16","-2.0416284937258979E-2","-1.1207634534940155E-15","3.0031340452726698E+0","3.1150965595491353E+0","1.7508840722583665E+0","6.7335010575975298E+2","2.528017528540000E-5"
"836","1.0227280955999944E+0","-6.4469382714193612E-22","5.9516485321990352E-3","-8.6349897190260798E-17","-2.0508993628437062E-2","-2.3036631454672418E-16","3.0031250160298102E+0","3.1146362900884270E+0","1.7506253712992481E+0","6.6665070622872395E+2","2.528017528540000E-5"
"835","1.0227165134147624E+0","-6.4475174059994454E-22","6.0907026658187022E-3","-6.4801561023511667E-16","-2.0602581105849147E-2","-9.0463339859535432E-16","3.0031158296987401E+0","3.1141649030262064E+0","1.7503604215349844E+0","6.5988735350965499E+2","2.528017528540000E-5"
"834","1.0227045951832403E+0","-6.4478442108561301E-22","6.2292923989124361E-3","-2.0980639354869868E-16","-2.0696991038639683E-2","4.0297379004557686E-16","3.0031064892596202E+0","3.1136823595400029E+0","1.7500892011448572E+0","6.5306463279022705E+2","2.528017528540000E-5"
"833","1.0226923393176699E+0","-6.4491474190333413E-22","6.3674236681578334E-3","7.8901235327992444E-16","-2.0792168790169208E-2","-1.1124608446068086E-15","3.0030969976383002E+0","3.1131886157755972E+0","1.7498116854799817E+0","6.4618703590296298E+2","2.528017528540000E-5"
"832","1.0226797443360642E+0","-6.4488549281978128E-22","6.5051023113361405E-3","8.2356606511292466E-17","-2.0888061372502219E-2","-1.1467376178296013E-15","3.0030873577093500E+0","3.1126836229736519E+0","1.7495278471344826E+0","6.3925896232017999E+2","2.528017528540000E-5"
"831","1.0226668088640065E+0","-6.4488880864514145E-22","6.6423340352634481E-3","3.5362608965189314E-16","-2.0984617398670000E-2","-4.9443674497945333E-16","3.0030775722992700E+0","3.1121673276014254E+0","1.7492376560195266E+0","6.3228472122675396E+2","2.528017528540000E-5"
"830","1.0226535316363778E+0","-6.4490889408151150E-22","6.7791243868037592E-3","8.7704208249597579E-16","-2.1081787033450729E-2","2.6483817877581420E-16","3.0030676441896600E+0","3.1116396714873593E+0","1.7489410794389655E+0","6.2526853035999795E+2","2.528017528540000E-5"
"829","1.0226399114990083E+0","-6.4494517533914877E-22","6.9154787267961355E-3","-7.3488850696610946E-16","-2.1179521943102582E-2","-1.0363783286003225E-15","3.0030575761204301E+0","3.1111005919595955E+0","1.7486380821671961E+0","6.1821451977362995E+2","2.528017528540000E-5"
"828","1.0226259474103006E+0","-6.4494113298596818E-22","7.0514022065992707E-3","3.2811565804954327E-16","-2.1277775244593376E-2","-8.7359091065693723E-16","3.0030473707930700E+0","3.1105500219864286E+0","1.7483286265280999E+0","6.1112673221301600E+2","2.528017528540000E-5"
"827","1.0226116384428103E+0","-6.4495233784248083E-22","7.1868997470793516E-3","1.0440784737604247E-15","-2.1376501454691259E-2","-1.4655195163630778E-16","3.0030370308738901E+0","3.1099878903191676E+0","1.7480126724753426E+0","6.0400912285634797E+2","2.528017528540000E-5"
"826","1.0225969837848132E+0","-6.4492628196418187E-22","7.3219760198466348E-3","6.7781425210576389E-17","-2.1475656439216343E-2","-2.3803922071710963E-16","3.0030265589971901E+0","3.1094141216375490E+0","1.7476901776741054E+0","5.9686556288351903E+2","2.528017528540000E-5"
"825","1.0225819827418621E+0","-6.4495631004235794E-22","7.4566354305064877E-3","-8.0690859896302635E-16","-2.1575197362816625E-2","-3.1842828055675066E-16","3.0030159577684601E+0","3.1088286366964519E+0","1.7473610975835474E+0","5.8969983879411598E+2","2.528017528540000E-5"
"824","1.0225666347383489E+0","-6.4493900834238045E-22","7.5908821037934315E-3","9.3943705275688494E-16","-2.1675082639467672E-2","1.0159795159966221E-15","3.0030052297675001E+0","3.1082313524750282E+0","1.7470253855406264E+0","5.8251565574383096E+2","2.528017528540000E-5"
"823","1.0225509393190746E+0","-6.4499530786702130E-22","7.7247198703969209E-3","1.0746282667486469E-15","-2.1775271883890109E-2","3.1885336093326370E-16","3.0029943775514800E+0","3.1076221823275576E+0","1.7466829928448906E+0","5.7531663596583905E+2","2.528017528540000E-5"
"822","1.0225348961508465E+0","-6.4499528481486388E-22","7.8581522553155484E-3","-9.5869390369593472E-16","-2.1875725864129680E-2","-2.8724144952551046E-16","3.0029834036579102E+0","3.1070010361359652E+0","1.7463338688442012E+0","5.6810632270631402E+2","2.528017528540000E-5"
"821","1.0225185050240768E+0","-6.4502532677675859E-22","7.9911824676571364E-3","9.3194301245962192E-16","-2.1976406455307910E-2","-4.6381129237200268E-17","3.0029723106076398E+0","3.1063678204650751E+0","1.7459779610219968E+0","5.6088817930731500E+2","2.528017528540000E-5"
"820","1.0225017658544293E+0","-6.4504456188994220E-22","8.1238133916821317E-3","2.1529683426820524E-16","-2.2077276594810954E-2","1.5972715470100165E-15","3.0029611009076098E+0","3.1057224387193898E+0","1.7456152150854116E+0","5.5366559163435602E+2","2.528017528540000E-5"
